,wiki_id,character,adj,active,patient
415,657446,Jerry,['boyfriend'],[],[]
416,657446,Fletcher,[],"['makes', 'has', 'misses', 'discovers', 'discovers', 'tries', 'has', 'struggles', 'injured', 'celebrating', 'kissing', 'asks', 'chases']",[]
417,657446,Miranda,['boss'],[],['tells']
418,657446,Greta,['secretary'],[],[]
419,657446,Max,"['son', 'son']","['makes', 'going', 'knows', 'blows', 'replies']","['chase', 'asks']"
420,657446,Audrey,['his'],"['planning', 'refuses', 'left', 'decides']",['chases']
421,657446,Samantha Cole,[],['takes'],['grabbing']
422,657446,Justin Cooper,"['[', 'He']",[],[]
423,1591973,John Mayhew,[],"['pretends', 'murdered', 'returned']",[]
424,1591973,Willis,['investigator'],['hands'],[]
425,1591973,Jewel Mayhew,"['lover', 'widow', 'dead']","['wrote', 'murder']","['killed', 'blackmail']"
426,1591973,Miriam fires Velma,['housekeeper'],"['seeks', 'tries', 'discovered', 'falls']",['fires']
427,1591973,Drew Bayliss,['doctor'],[],[]
428,1591973,Charlotte Hollis,"['belle', 'recluse', 'drugged', 'crazy']","['discovers', 'believed', 'living', 'drugged', 'runs', 'returns', 'overhears', 'tips', 'murdered']","['loves', 'take', 'trick', 'drive', 'take', 'drive']"
429,1591973,Miriam embraces Drew,"['cousin', 'dead']","['renews', 'fires', 'sees', 'smashes', 'decide', 'helps', 'go', 'tells', 'embraces']","['shooting', 'sees', 'tells', 'embraces']"
430,4355919,Kent,['character'],[],[]
431,4355919,Bobbi,['girlfriend'],[],[]
432,32163620,Jean Diego,"['member', 'underground']","['meets', 'encounters', 'starts']",[]
433,32163620,Malou,[],[],[]
434,32163620,Raymond,['one'],[],['meets']
435,11685571,Jeff,['man'],[],['stabs']
436,11685571,Smithers,['merchant'],[],[]
437,11685571,Robeson,[],[],['show']
438,11685571,Oscar,[],[],[]
439,11685571,Undine,['beautiful'],[],[]
440,11685571,Brutus Jones,['Emperor'],"['revert', 'hired', 'shows', 'corrupted', 'escapes', 'rises', 'hunted']",[]
441,4039635,Ivan Sergeyevich Kharlamov,['himself'],"['returned', 'journeyed', 'piloting']",[]
442,4039635,Antafagasta,[],[],[]
443,4039635,Moon,[],[],[]
444,17371197,Murray,[],"['runs', 'strikes', 'notices', 'forced']",['force']
445,17371197,Carter,[],[],['strikes']
446,1282593,Lena,[],['go'],[]
447,1282593,Randy Dean,[],"['recognizes', 'start', 'rejects', 'starts', 'reveals', 'hides', 'graduating', 'told', 'calls', 'kissing']","['roughs', 'lends', 'recognize']"
448,1282593,Rubyfruit Jungle,[],[],[]
449,1282593,Evie Roy,"['girlfriend', 'God']","['stops', 'reveal', 'breaks', 'records', 'breaks', 'absconded', 'crying']",['Inviting']
450,1282593,Walt Whitman,[],[],[]
451,1282593,Ali,['husband'],['sees'],[]
452,1282593,Vicky,['she'],[],[]
453,1282593,Rebecca,"['her', 'lesbian']","['learned', 'threatens', 'calls']",[]
454,1282593,Wendy,"['woman', 'angry']",[],"['rejects', 'calls']"
455,1282593,Rita Mae Brown,[],[],[]
456,1282593,Evelyn,"['mother', 'furious']",['returns'],['attracting']
457,1282593,Frank,[],[],['threatens']
458,7504323,Max,[],['draws'],[]
459,7504323,Betty,[],['uses'],['draws']
460,7504323,Pudgy,[],[],"['give', 'speeding']"
461,7675415,Pierre,[],"['suffers', 'sees', 'tries', 'has']",['meet']
462,7675415,Bernard,['doctor'],[],['tells']
463,7675415,Madeleine,['His'],"['lives', 'finds']",[]
464,7580720,Srikanth,"['husband', 'son']",[],[]
465,7580720,Coonoor,[],[],[]
466,7580720,Shiva,['boy'],"['moves', 'waits']","['delights', 'meeting', 'disappoints']"
467,7580720,Karthik,[],"['meets', 'meets', 'accompanies', 'invites', 'explains', 'learns', 'understood', 'attacks', 'leaves', 'leaves']","['tell', 'marry', 'avoids', 'marry', 'meet', 'invites', 'catches']"
468,457561,Carl Theodor,['Dreyer'],[],[]
469,457561,Joan,[],"['brought', 'taken']",[]
470,457561,Dreyer,[],[],[]
471,32137084,Nazir,['danger'],['made'],"['nab', 'kills']"
472,32137084,Abbas Khan,['boy'],"['hates', 'calls', 'developing']","['protect', 'eliminate', 'get', 'rescuing']"
473,32137084,Rajveer Singh,"['namely', 'characters', 'simpleton']","['hate', 'dislikes', 'nab', 'kills']",['hates']
474,32137084,Sapna,['messiah'],[],[]
475,4072739,Jack Mize,['only'],[],['hires']
476,4072739,Katherine Sullivan,['agoraphobic'],"['witnesses', 'hires']",[]
477,8034072,Rohan,['eventually'],"['asks', 'accept']",[]
478,8034072,Shivshankar Sahay,[],['face'],[]
479,8034072,Natasha,['girl'],[],[]
480,8034072,Vaibhavari Sahay,[],[],[]
481,8034072,Sabitri,[],[],[]
482,8034072,Vivaan,['director'],[],[]
483,8034072,Shubhavari Sahay,[],[],[]
484,8034072,Badki,[],"['goes', 'hides', 'finds', 'does', 'comes', 'refuses', 'sacrificed', 'reveals', 'accepts']","['called', 'asks', 'convinces']"
485,3470969,Olga,[],[],[]
486,3470969,Geser,['head'],[],[]
487,3470969,Anton Gorodetsky,"['protagonist', 'chaos']","['finds', 'forced', 'seeks', 'obtains', 'refuses', 'puts', 'makes', 'convinces', 'writes', 'rethinks', 'recognize', 'recognizes']","['frame', 'protect', 'loves', 'find']"
488,3470969,Svetlana,"['interest', 'panicked']","['confesses', 'rushes', 'strikes']","['blinding', 'meets', 'recognize', 'recognizes']"
489,3470969,Kostya,['lover'],[],[]
490,3470969,Alisia,['his'],[],"['finds', 'convinces']"
491,3470969,Yegor,"['son', 'unborn', 'angry', 'Other', 'enraged']","['become', 'give', 'confronts', 'challenges', 'unleashes']","['sentence', 'kill', 'summon', 'strikes']"
492,4016437,Eva,['daughter'],[],[]
493,4016437,Nathan Landau,['lover'],"['rescuing', 'tells', 'attended', 'discharges']",[]
494,4016437,Auschwitz,[],[],[]
495,4016437,Sophie Zawistowski,"['immigrant', 'poet']","['had', 'declined', 'arrested', 'flee', 'make', 'commit']","['rescuing', 'convince', 'tells']"
496,4016437,Gestapo,[],[],[]
497,4016437,Emily Dickinson,[],[],[]
498,4016437,Jan,['son'],[],[]
499,4016437,Wanda,"['sister', 'leader']",['tried'],[]
500,17060199,Claire,['attendant'],"['lives', 'attracts', 'witnesses', 'made', 'prepares', 'decides', 'come', 'takes', 'informed', 'walks']","['introduces', 'drive', 'gives']"
501,17060199,Jay,[],"['takes', 'asks', 'insists', 'maintain', 'suspended', 'offers', 'end', 'gives', 'goes', 'expresses']",['named']
502,7481126,Satheesan,['rival'],[],[]
503,7481126,Iyer,['parents'],[],[]
504,7481126,Thara Kurup,[],[],[]
505,7481126,Pius,['brat'],"['settled', 'settled']",[]
506,7481126,Lakshmi Teacher,[],[],[]
507,7481126,Narain,[],[],[]
508,7481126,Vasu,['sidekick'],['continues'],[]
509,7481126,Murali,[],['died'],[]
510,7481126,Sukumaran committs,[],[],[]
511,7481126,P. Sukumaran,[],['committs'],[]
512,9031450,Hyun-chae,[],[],[]
513,9031450,Dong-ha,[],[],[]
514,9031450,Gustave Caillebette ',[],[],[]
515,9031450,Chae-hyun,[],[],[]
516,1520023,Inshun Hosowei,"['born', 'Mataemon']","['likes', 'retorts', 'carries']",[]
517,1520023,Soiken Mori,['even'],"['stand', 'tells', 'tells', 'calls', 'laughs']",['asks']
518,1520023,Mary,"['then', 'shapeshifts']",[],[]
519,1520023,Soy,[],['says'],"['tells', 'tell']"
520,1520023,Somenight,[],['attacked'],[]
521,1520023,Amakusa Shirō,['Rebellion'],[],[]
522,1520023,Devil,[],[],[]
523,1520023,Munenori Yagyu,['father'],"['challenges', 'jumps', 'tells', 'banishes', 'believe', 'says', 'yells', 'tells']","['tells', 'tells']"
524,1520023,Ocho,[],"['starts', 'suspended']","['named', 'surrounding', 'rips', 'kept']"
525,1520023,tokugawa,[],[],[]
526,1520023,Yorinobu,['shogun'],['organizing'],[]
527,1520023,Godaiyu,[],"['says', 'slides']",[]
528,1520023,Mataemon Araki,['comments'],"['does', 'stabs', 'leaps', 'calls', 'tells', 'removes', 'condescends', 'yells']",['tells']
529,1520023,Ninja Resurrection,[],['takes'],[]
530,1520023,Madonna,[],[],[]
531,1520023,Jūbei Mitsuyoshi,[],[],[]
532,1520023,Nobutsuna Matsudaira,[],"['speaks', 'recognizes', 'orders']","['tells', 'sent']"
533,1520023,Harano,[],[],[]
534,1520023,Musashi Miyamoto,[],[],[]
535,1520023,Shiro Amakusa,"['naked', 'haired']","['speaks', 'tells', 'gathers', 'alerted', 'senses', 'bargains', 'takes', 'goes', 'summons', 'emerges', 'come', 'pushes', 'forces', 'extends']","['worship', 'have', 'meets', 'rips']"
536,1520023,Jushin Sagoguichi,[],"['scolds', 'eat', 'tells', 'tells', 'tells', 'compliments']",['invites']
537,1520023,Tenshi,[],[],[]
538,1520023,Shosetsu Yui,[],"['planning', 'asks', 'tries']",['observing']
539,1520023,Botaro Tamiya,"['resurrected', 'resurrecteds']","['tosses', 'standing']",[]
540,1520023,Miyamoto Musashi,[],"['observes', 'slicing', 'disappeared', 'recollects', 'picks', 'drawing']",['named']
541,14582951,David Swansey,[],"['specialises', 'contracted', 'hopes', 'finds']",[]
542,14582951,Gideon Marunga,[],"['discovers', 'arrives', 'confront']",[]
543,14582951,Ian Smith,[],[],[]
544,4803289,William Ash,['['],[],[]
545,4803289,Chad Mansen,['friend'],[],"['meets', 'kills']"
546,4803289,Mac Baylor,[],"['has', 'refuses', 'gives']",[]
547,4803289,Jimmy,['man'],"['kills', 'waiting', 'takes']",['overpower']
548,4803289,Mark Rossini,['teacher'],[],"['named', 'leave']"
549,4803289,Serge,['officer'],[],[]
550,4803289,Valerie,['wife'],"['seeing', 'packs', 'returns']",['accuses']
551,4803289,Walter Curry,[],"['confronts', 'arrives']","['turns', 'gives']"
552,4803289,Maria Ronson,[],[],[]
553,4803289,Gabriel Callahan,['partner'],"['trying', 'waiting', 'has', 'tries']","['grabs', 'kills']"
554,4803289,Van Huffel,['Ronson'],['revealed'],[]
555,4803289,Anthony Stowe,['unrepentant'],"['botches', 'approached', 'meets', 'undergoes', 'learning', 'undergone', 'convinced', 'returns', 'manages', 'grabs', 'have']","['confronts', 'keeping', 'takes', 'saves', 'gives']"
556,1788654,Jean,[],"['put', 'killed', 'convicted']",['tells']
557,1788654,Duane Ivey,[],"['ends', 'attempting']","['stabs', 'killed']"
558,1788654,Lance Phelps,['actor'],[],[]
559,1788654,Susan Ivey,[],"['requests', 'changes', 'arrives', 'steals', 'stolen', 'having']",['named']
560,1788654,Harlan,['brother'],[],['killed']
561,1788654,Frank,['lovers'],"['schedules', 'provides', 'puts', 'fails', 'goes', 'confronted', 'returns', 'takes', 'heightened', 'tells', 'arrested', 'breaks', 'pulls', 'uses', 'escape']","['seduces', 'attacks', 'question', 'question']"
562,25388139,Sakthivel Gounder,[],[],[]
563,25388139,nali,[],[],[]
564,25388139,Chinnarasu,[],"['loved', 'declared', 'becomes']",[]
565,25388139,Sarath,[],[],[]
566,25388139,Sakthivel Gounder's,[],[],[]
567,21735071,Alison,['manager'],[],[]
568,21735071,Sarfras,['screenwriter'],[],[]
569,21735071,Simone Harwin,['star'],[],[]
570,21735071,Ian,['director'],[],[]
571,21735071,Rebecca,[],"['makes', 'invited', 'treated', 'hold']",[]
572,21735071,Firefighter Bobby,['perfect'],[],[]
573,15912738,Kimiko Kujo,['assistant'],[],['kill']
574,15912738,Near,['survivor'],[],['Using']
575,15912738,Maki Nikaido,"['daughter', 'infected']","['received', 'refuses', 'runs', 'tries']","['named', 'track', 'take']"
576,15912738,Hideaki Suruga,[],[],[]
577,24589422,Maria,"['sweetheart', 'woman']","['works', 'discovers', 'tells', 'heals', 'succumbs', 'finds']","['find', 'marries', 'adored', 'take', 'seduced', 'tells']"
578,24589422,Mrs Wynic,['neighbor'],[],[]
579,24589422,Ivan,['soldier'],"['returns', 'settles', 'looks', 'has', 'given', 'grabs', 'reaffirms', 'offers', 'leaves', 'meets', 'hits', 'visited', 'returns']",['finds']
580,24589422,Al,['captain'],"['goes', 'breaks', 'have']",['tells']
581,24589422,Clarence,['singer'],['remember'],"['meets', 'hits']"
582,4767342,Rosa,['mother'],[],[]
583,4767342,Pepito,[],"['grows', 'coming']",[]
584,28177482,George Martin,[],"['steals', 'take', 'shoots', 'manages', 'makes']",['tracked']
585,28177482,George Cole,[],[],[]
586,28177482,Jack Warner,['Martin'],[],[]
587,28177482,Willie Stannard,[],['gives'],"['passes', 'manage']"
588,28177482,Nora Lawrence,['mistress'],[],[]
589,3662683,Martin Tweed,['aggrandizing'],[],[]
590,3662683,Shazzy,[],[],[]
591,3662683,Chris Klein,"['[', 'crop']",[],[]
592,3662683,Iqbal,['cousin'],"['hoped', 'becomes']",[]
593,3662683,Joseph Staton,[],['decides'],[]
594,3662683,William Williams,['boyfriend'],"['starts', 'reaches']","['dumped', 'loves']"
595,3662683,Omer Obeidi,[],"['selected', 'instructed', 'agrees', 'went']",[]
596,3662683,Sally Kendoo,['magnolia'],"['pretends', 'having', 'becomes']",['includes']
597,35068740,Veerasamy,['friend'],"['drinks', 'joins', 'realizes', 'accepts', 'gets']",['asks']
598,35068740,Kumar,[],"['asks', 'beats']",[]
599,35068740,Meena,['sister'],[],['marry']
600,35068740,Chithra,['['],[],[]
601,35068740,Muthu,['hand'],"['lives', 'decides', 'marries', 'says', 'saves']",[]
602,9709159,Avraham Azoulay,[],"['glues', 'refuses', 'shows', 'forms', 'catch', 'manages', 'leaves']",['presents']
603,9709159,Halakha,[],[],[]
604,9709159,Amar,[],[],[]
605,9709159,Mimi,['simple'],[],[]
606,9709159,Bejerano,[],[],[]
607,9709159,Levkovich,['superiors'],[],[]
608,9709159,Kohen,[],[],[]
609,9709159,Yiddish,[],[],[]
610,25094002,Rose,[],['has'],[]
611,25094002,Anthony,[],['has'],[]
612,30673459,Elizabeth Jones,[],['wounded'],[]
613,30673459,Grace Johnston,"['[', 'Jones']",[],[]
614,30673459,Anthony Torino,['hesitant'],"['sets', 'apprehended']",['persuades']
615,30673459,Vince,[],[],[]
616,30673459,Johnny Graham,[],"['hidden', 'scrambling']",[]
617,11624345,Shyam,['thief'],[],"['named', 'capture']"
618,11624345,Deepak,['poet'],['dying'],['named']
619,5786261,Wolf,[],"['appears', 'happens', 'retaliates', 'comes', 'retaliates', 'tries', 'runs', 'shows']",['send']
620,30706685,Louise,['sister'],[],[]
621,30706685,Mathias Ducatel,['noire'],['has'],[]
622,30706685,Ruben Vandevoorde,['francophobe'],[],[]
623,30706685,Vandervoorde,[],[],[]
624,33837735,Van Guld,[],[],[]
625,33837735,Emilio di Roccanera,['Corsair'],['seeks'],[]
626,21132951,George Kutty,[],"['happens', 'explains']",[]
627,21132951,Ambili,"['his', 'co', 'worker']",[],[]
628,21132951,Mohandas,"['MD', 'day']",['has'],[]
629,21132951,VIshwanathan,[],[],['mistakes']
630,21132951,Jayaram,"['However', 'smiling']",['shown'],[]
631,21132951,Vishwanathan,['man'],"['mistaken', 'joins', 'appears', 'refuses']","['explains', 'consoles']"
632,18906519,Edward Mercer,[],['employed'],[]
633,30490651,Govindapuram,[],[],[]
634,30490651,Chenkal Choola,[],[],[]
635,30490651,Vinod,['characters'],['suffers'],[]
636,30490651,Aiswarya,['daughter'],[],[]
637,30490651,Santhosh,[],['loses'],[]
638,30490651,Mahesh,[],['enters'],[]
639,30490651,Babu,['friend'],[],[]
640,30490651,Kalyani,['daughter'],[],[]
641,30490651,Kochumon,[],['goes'],[]
642,33745750,Heo Gyun,"['councilor', 'Even']","['finds', 'proposes', 'moved']",[]
643,33745750,Park Chung-seo,[],[],[]
644,33745750,Gwang-hae,[],[],[]
645,13542692,Carlos,[],['has'],[]
646,27380443,Dick,[],['asked'],[]
647,27380443,Grooch,[],[],[]
648,27380443,Jonas Morton,['grandfather'],[],[]
649,27380443,Gus,[],[],[]
650,27380443,Jarvis,[],['seems'],[]
651,473286,Jerry Falk,[],"['end', 'turns']",[]
652,33942920,"James ""Jimmy"" Hook",[],[],[]
653,33942920,Elizabeth Bonny,[],"['shows', 'immerses']",[]
654,33942920,James Hook,"['crook', 'dust']","['tells', 'swore', 'manages']",[]
655,33942920,Jimmy,['alone'],"['scores', 'gives', 'find', 'manages', 'allowed', 'agrees', 'vowing', 'persuades', 'persuades', 'reaches', 'forces']","['impress', 'shows', 'stop', 'lead', 'stop']"
656,33942920,Fludd,['alchemist'],"['named', 'killed']",[]
657,33942920,Aaya,[],['captured'],['cuts']
658,33942920,Elizabeth I.,[],[],[]
659,33942920,Neverland,[],[],['calls']
660,33942920,Peter Pan,['willing'],"['talks', 'watches', 'runs', 'hits', 'finds', 'makes', 'returns', 'has', 'notices', 'set', 'stumble', 'witnessed', 'stabbed', 'brought', 'cuts', 'manages', 'lead', 'fight', 'cuts', 'revives', 'reappear']","['tells', 'persuades', 'betrays', 'Forcing', 'forces', 'tells', 'knock']"
661,11388102,Max Ginsberg,[],[],[]
662,11388102,Tim Kelly,[],['struck'],[]
663,11388102,Mary Riley,['destitute'],['falls'],[]
664,11388102,Nathan Burke,['son'],['came'],['named']
665,3644125,Frank Ross,[],"['sees', 'works', 'saves', 'find', 'goes', 'implicated', 'promised', 'vindicated', 'leaves']","['backs', 'turns', 'fingered', 'framing']"
666,3644125,Joyce,[],['carry'],[]
667,3644125,Stacey,"['gangster', 'wounded']","['falls', 'agrees', 'named', 'convinced', 'impressed', 'caught', 'gets']",['antagonizes']
668,3644125,Jesse Hanley,['D.A.'],"['decides', 'arrested']","['sees', 'getting']"
669,3644125,Polecat,['He'],['go'],['takes']
670,3644125,Patterson,['editor'],[],[]
671,21450904,George S. Merlin,[],[],[]
672,11823946,Malvolio,['steward'],[],[]
673,11823946,Antonio,[],['forced'],[]
674,11823946,Cesario,['name'],['fails'],"['sends', 'challenging']"
675,11823946,Andrew Aguecheek,"['idiotic', 'friend', 'humiliated']",[],['pushes']
676,11823946,Maria,[],[],[]
677,11823946,Sebastian,['twin'],"['meets', 'come']",[]
678,11823946,Toby Belch,['uncle'],"['trying', 'pushes']",[]
679,11823946,Olivia,['lady'],['loves'],"['court', 'meets']"
680,11823946,Feste,[],['sings'],[]
681,6575053,Norris,[],"['gives', 'stuck', 'distracts', 'holds']",['attacks']
682,6575053,Laidlaw,[],['try'],[]
683,6575053,Hodges,[],[],[]
684,6575053,Osborne,[],['blast'],[]
685,6575053,Richardson,[],"['sent', 'manages']",['rips']
686,6575053,McBride,['Only'],"['escape', 'dives']",[]
687,6575053,Scarpelli,[],"['wants', 'attacked']",[]
688,6575053,Van Gelder,['dead'],"['wish', 'backs']",['hallucinates']
689,6575053,Joyce Collins,[],"['loses', 'manages', 'finish', 'stays', 'believes']",['tells']
690,6575053,Cpt,[],[],[]
691,21714981,Miles,[],[],[]
692,11990695,Sharon Weinman,['son'],"['find', 'tells']",[]
693,11990695,Sergeant Winshiser,[],['refuse'],[]
694,11990695,James Livingston-Graham,[],[],[]
695,11990695,Rose,['mother'],['works'],['giving']
696,11990695,Ezra Hundt,[],[],"['tells', 'Hearing']"
697,11990695,Grady Barnes,[],"['finds', 'holds', 'arrives', 'adopt']",[]
698,11990695,Roy Satterly,"['young', 'orphaned']","['reading', 'told', 'encounters', 'asks', 'dreams', 'says', 'calling']","['sees', 'sees', 'adopt']"
699,11990695,Graham,['hunter'],"['tells', 'appears', 'going', 'tells', 'continuing', 'exiled', 'offers', 'calls', 'failing', 'appears', 'returns']","['encounters', 'visits', 'killed']"
700,3649186,Don Carlos Montero,[],[],['named']
701,3649186,Don Carlos,[],"['spends', 'suffers', 'lives', 'graduated', 'refuses', 'collapses', 'discloses', 'said', 'leaves']","['married', 'fights']"
702,3649186,Miguel,['brother'],['becomes'],['met']
703,3649186,Carlitos,[],"['scolded', 'runs', 'enjoys']",['separate']
704,3649186,Rosario,"['wife', 'mother']","['pay', 'converse', 'reveals', 'begin', 'refuses', 'breaks', 'tells', 'placing']",['asks']
705,3649186,Julio Mistral,[],"['returns', 'becomes', 'notes', 'sympathizes', 'tries', 'died', 'met']",['named']
706,6935978,Ben Jones,[],"['finds', 'spends', 'end']",[]
707,6935978,Sister,[],[],[]
708,6935978,Marion,[],[],[]
709,6935978,Mary,[],[],[]
710,6935978,Jim Ed Love,['businessman'],[],[]
711,6935978,Howdy,[],[],[]
712,12092931,Andrew,[],['meets'],[]
713,12092931,Daria,['girl'],[],[]
714,1596505,Eloise,[],[],[]
715,1596505,Tom Tom,['involved'],[],[]
716,11901512,Krista,[],[],[]
717,11901512,Carl *Mark Jury&nbsp,"['Cast', 'Carl']",[],[]
718,11901512,Amy *Lindsay Ballew&nbsp,"['Cast', 'Amy']",[],[]
719,11901512,Guy In Car *Roxxi,"['Cast', 'Dolt&nbsp']",[],[]
720,11901512,Brad *Sabin Rich&nbsp,"['Cast', 'Brad']",[],[]
721,11901512,Stacy *Kathlyne Pham&nbsp,"['Cast', 'Stacy']",[],[]
722,25807103,Jane,[],[],[]
723,20903293,Prem Singh,['mother'],"['urges', 'recognizes', 'sets', 'reveals', 'plans', 'arrested']",['captures']
724,20903293,Raj Mata,[],['smiling'],[]
725,20903293,Rajmata,[],[],['visit']
726,20903293,Khan,[],[],[]
727,20903293,Queen,[],"['identifies', 'finds', 're']",[]
728,20903293,Thakur Singh,[],"['intends', 'finds', 'reveals']",[]
729,20903293,Raj Matha,[],[],[]
730,20903293,Prince Rajeshwar,"['lost', 'real']",['kidnapped'],['finds']
731,20903293,Muthuswamy,['man'],[],[]
732,20903293,Neetu,[],"['resists', 'escapes']","['urges', 'unites']"
733,27387452,Varcolac,['castle'],"['discourages', 'fears', 'says', 'continues', 'continue']",[]
734,27387452,Lycaon,['king'],[],[]
735,27387452,Uncle Dragomir,['their'],[],"['lived', 'killed']"
736,27387452,Wolfsberg Beast,"['Romania', 'famous', 'man', 'new']",[],"['honors', 'become', 'becomes']"
737,27387452,David,['father'],"['comes', 'begun']","['discourages', 'dating']"
738,27387452,Jordan Sands,[],"['steps', 'starts', 'has', 'had', 'becomes', 'rely', 'stays', 'offers', 'experienced', 'become', 'saves', 'returns']","['kill', 'killing', 'captures', 'kill', 'calls', 'cures', 'gives']"
739,27387452,Paulina Von Eckberg,[],"['has', 'killed']",['tackling']
740,27387452,Tiffany,[],[],[]
741,27387452,Goran,['suitor'],[],['dates']
742,27387452,Ashley Edwards,['girls'],[],[]
743,27387452,Hunter,"['her', 'desperate']","['drives', 'removes', 'becomes', 'save', 'refuses', 'tries', 'sights', 'calls', 'becomes']","['attacks', 'saves']"
744,235406,Radha,[],"['endures', 'dies', 'continues', 'marrying', 'shoots']",[]
745,235406,Birju,[],"['takes', 'returns', 'do']",['shoots']
746,235406,Ramu,[],['has'],[]
747,235406,Sukhilala,['moneylender'],['offers'],"['attacks', 'kills']"
748,235406,Shamu,[],['forced'],[]
749,7718873,Tom Randall,[],"['arrives', 'shocks', 'takes', 'leaves', 'fires', 'arrives', 'fights', 'uses', 'writes']",['kissing']
750,7718873,Jennifer Allen,[],"['wants', 'returns', 'rushes', 'discovers', 'undergoes', 'undergoes', 'tells', 'injured', 'breaks']","['convinces', 'give']"
751,7718873,Mansquito,['line'],"['appears', 'undergoes', 'die']",['encounters']
752,7718873,Ray,[],['manages'],"['named', 'showers']"
753,142423,Mario Ruoppolo,['local'],"['looks', 'falls', 'asks', 'have', 'writes', 'comes', 'killed', 'scheduled', 'made']",['asking']
754,142423,Beatrice Russo,['lady'],['responds'],['finds']
755,142423,Pablito,['son'],[],[]
756,142423,Di Cosimo,[],[],[]
757,142423,Pablo Neruda,['poet'],"['receives', 'finds']","['befriends', 'asks', 'have', 'met', 'gives']"
758,29551629,Darren Hoffman,[],['explores'],[]
759,29551629,Danny Barker,[],[],[]
760,30476388,Colin Ferguson,['['],[],[]
761,30476388,Chris,[],[],[]
762,30476388,Dan,[],[],[]
763,30476388,Blair,[],[],[]
764,30476388,Michael,[],[],[]
765,30476388,Brady Bunch,[],[],[]
766,30476388,Dana,['mother'],[],[]
767,30476388,Nell,[],[],[]
768,30005855,Sean Cain,[],['pulls'],[]
769,6747334,Hawk Chovinski,['lot'],['poses'],[]
770,6747334,Yolande Cowles,[],['sees'],[]
771,2209027,Bob,['owner'],"['cleaning', 'explains']",[]
772,2209027,Betty,[],"['covers', 'discovers', 'leaves', 'packs', 'burns', 'move', 'find', 'mistakes', 'discovers', 'taking', 'shrugs', 'has', 'goes', 'getting', 'poked', 'sent', 'came']","['describes', 'seizes', 'offers', 'visit']"
773,2209027,Zorg,['novel'],"['narrates', 'subjected', 'tries', 'handywork', 'tries', 'receives', 'seizes', 'accompany', 'continues', 'stumbles', 'tries', 'overjoyed', 'buys', 'comes', 'comes', 'comes', 'whispers', 'takes']","['contain', 'convince', 'coerces', 'takes']"
774,14746604,Skin,[],[],[]
775,14746604,"Terry ""Slippery Fingers"" Hargan","['Fingers', 'robber']","['ducks', 'snatches']",[]
776,8191245,Tod Slaughter,[],['plays'],[]
777,8191245,Fosco,['enigmatic'],[],[]
778,8191245,Percival Glyde,['wealthy'],[],['murders']
779,20914710,Lena,['Bra'],"['planning', 'hires']",[]
780,20914710,Boey,['expert'],[],[]
781,20914710,Wayne,[],"['has', 'starts']",[]
782,20914710,Johnny,[],[],[]
783,20914710,Sabrina,['secretary'],[],[]
784,27369092,Zandy Allan,[],['run'],[]
785,27369092,Maria,[],[],['named']
786,27369092,Hannah Lund,[],['turns'],[]
787,24268011,Radha,[],[],[]
788,24268011,Bhupendra,[],[],[]
789,24268011,nahin rahee,['Ganga'],[],[]
790,24268011,Dimple Kapadia’s,[],[],['write']
791,24268011,Mahesh Narayan,['dreams'],[],[]
792,24268011,Naram panee ke,[],[],[]
793,24268011,kaise ho sakte hain,[],[],[]
794,24268011,Kittu Gidvani,[],[],[]
795,24268011,Gulshan Grover,[],[],[]
796,24268011,Nishan pehchan,[],[],[]
797,24268011,Shantanu Moitra,[],['recycles'],[]
798,24268011,hamre beech,[],[],[]
799,24268011,aur Laxmi,['mere'],[],[]
800,24268011,Lambretta,[],[],[]
801,24268011,Nataraja Subramanian,[],[],[]
802,24268011,Kitu Gidvani,[],[],['tells']
803,24268011,Mithun Chakraborty,[],"['shown', 'says', 'move', 'had']",[]
804,24268011,Phir Kabhi,['song'],['targets'],[]
805,24268011,Rimoh Chakraborty,[],['plays'],[]
806,24268011,bata sakte hain,[],[],[]
807,24268011,Tinnu Anand,"['scooter', 'Dev']",['made'],[]
808,24268011,haalaat nahin,['hain'],[],[]
809,24268011,ke saath hamesha,[],[],[]
810,24268011,Krishna,[],[],[]
811,24268011,Tum hansaya,[],[],[]
812,24268011,Rati Agnihotri,['wife'],['consists'],['marries']
813,24268011,Shahrukh Khans,['only'],[],[]
814,24268011,Ganga,[],[],[]
815,4154028,Steven Pike,['lawyer'],"['sees', 'makes', 'agrees']",[]
816,4154028,Valdemar Jessica Valdemar,[],"['denies', 'take', 'have', 'returns', 'like', 'goes', 'becomes', 'wake', 'goes', 'shoots', 'goes', 'shoots', 'struggling', 'stored']","['suspects', 'shoots']"
817,4154028,Robert Hoffman,[],"['wants', 'sees', 'carry', 'talking', 'heads', 'enters', 'tells', 'steals', 'goes']","['wake', 'tells', 'tells']"
818,4154028,Ernest Valdemar,"['woman', 'ill']","['goes', 'tells', 'tells', 'tells']","['named', 'cheat', 'tells']"
819,4154028,Pym,"['neighbor', 'Mr.']",[],[]
820,4154028,Eleanora,['barmaid'],[],[]
821,4154028,Ernest Valdemar’s,[],[],[]
822,4154028,Betty,['students'],[],[]
823,4154028,Annabel,['girlfriend'],"['begins', 'spots', 'intervenes']",['killed']
